FOODCODE,DESCRIPTION,F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks),cycle
53118800,"Cake, chiffon, with icing",0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,1.09,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,2.9,9.04,0.0,0910
53118900,"Cake, chiffon, chocolate, without icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.06,0.06,0.0,0.0,8.89,5.59,6.46,0.0,0910
53118950,"Cake, chiffon, chocolate, with icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.93,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.06,0.06,0.0,0.0,7.66,7.5,8.21,0.0,0910
53120000,"Cake, white, standard-type mix (egg whites and water added), NS as to icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.85,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.0,2.43,7.55,14.1,0.0,0910
53120060,"Cake, white, made from home recipe or purchased ready-to-eat, NS as to icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.94,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.05,0.05,0.0,0.0,2.4,10.82,12.07,0.0,0910
53120100,"Cake, white, standard-type mix (egg whites and water added to mix), without icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1.44,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,8.14,9.5,0.0,0910
53120160,"Cake, white, without icing, made from home recipe or purchased ready-to-eat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,1.74,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,15.42,6.93,0.0,0910
53120200,"Cake, white, standard-type mix (egg whites and water added to mix), with icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.79,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09,0.09,0.0,0.0,2.26,7.01,13.09,0.0,0910
53120260,"Cake, white, with icing, made from home recipe or purchased ready-to-eat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.94,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.05,0.05,0.0,0.0,2.41,10.84,12.1,0.0,0910
53120300,"Cake, white, pudding-type mix (oil, egg whites, and water added to dry mix), NS as to icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.09,0.09,0.0,0.0,5.52,10.14,9.42,0.0,0910
53120330,"Cake, white, pudding-type mix (oil, egg whites, and water added to dry mix), without icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.37,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.14,0.14,0.0,0.0,8.74,5.8,6.9,0.0,0910
53120350,"Cake, white, pudding-type mix (oil, egg whites, and water added to dry mix), with icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.09,0.09,0.0,0.0,5.52,10.14,9.42,0.0,0910
53120400,"Cake, white, eggless, lowfat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,6.54,0.43,8.56,0.0,0910
53120500,"Cake, whole wheat, with fruit and nuts, without icing",0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.63,0.65,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.53,0.0,0.0,0.0,0.0,0.0,3.51,9.04,6.36,0.0,0910
53121000,"Cake, yellow, standard-type mix (eggs and water added to dry mix), NS as to icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,1.04,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.06,0.06,0.0,0.0,2.13,7.27,11.39,0.0,0910
53121060,"Cake, yellow, made from home recipe or purchased ready-to- eat, NS as to icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,1.27,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.07,0.07,0.0,0.0,1.89,9.21,11.09,0.0,0910
53121100,"Cake, yellow, standard-type mix (eggs and water added to dry mix), without icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,1.82,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,8.52,6.93,0.0,0910
53121160,"Cake, yellow, without icing, made from home recipe or purchased ready-to-eat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,2.06,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,11.4,7.18,0.0,0910
53121200,"Cake, yellow, standard-type mix (eggs and water added to dry mix), with icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,1.04,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.06,0.06,0.0,0.0,2.13,7.27,11.39,0.0,0910
53121260,"Cake, yellow, with icing, made from home recipe or purchased ready-to-eat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,1.27,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.07,0.07,0.0,0.0,1.89,9.21,10.96,0.0,0910
53121280,"Cake, yellow, pudding-type mix (oil, eggs, and water added to dry mix), NS as to icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,1.04,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.02,0.02,0.0,0.0,5.27,10.55,8.94,0.0,0910
53121300,"Cake, yellow, pudding-type mix (oil, eggs, and water added to dry mix), without icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,1.63,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.03,0.03,0.0,0.0,8.29,6.52,6.19,0.0,0910
53121330,"Cake, yellow, pudding-type mix (oil, eggs, and water added to dry mix), with icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,1.04,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.02,0.02,0.0,0.0,5.27,10.55,8.94,0.0,0910
53124100,"Cake, zucchini, NS as to icing",0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,1.09,0.0,1.09,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.39,0.0,0.0,0.0,0.0,0.0,16.36,2.82,9.25,0.0,0910
53124120,"Cake, zucchini, with icing",0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,1.09,0.0,1.09,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.39,0.0,0.0,0.0,0.0,0.0,16.36,2.82,9.25,0.0,0910
53204500,"Cookie, brownie, with cream cheese filling, without icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,1.46,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.19,0.0,0.0,0.0,0.0,0.0,1.25,16.92,8.12,0.0,0910
53204600,"Cookie, brownie, with peanut butter fudge icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,1.72,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.5,0.0,0.04,0.04,0.0,0.0,0.32,18.23,8.41,0.0,0910
53204800,"Cookie, brownie, diet, NS as to icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,4.44,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0910
53204830,"Cookie, brownie, lowfat, with icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,2.04,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.52,8.48,0.0,0910
53204850,"Cookie, brownie, fat free, cholesterol free, with icing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,1.31,9.83,0.0,0910
53205500,"Cookie, butterscotch chip",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,1.73,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.42,0.0,0.02,0.01,0.0,0.0,11.7,13.73,8.54,0.0,0910
53205600,"Cookie, caramel coated, with nuts",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.18,0.63,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.71,0.0,0.06,0.06,0.0,0.0,5.34,22.32,10.24,0.0,0910
53205750,"Cookie, carob",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.82,1.82,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,1.11,0.39,0.39,0.0,0.0,17.66,0.69,4.07,0.0,0910
53205760,"Cookie, carob and honey brownie",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.77,0.77,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,1.07,0.53,0.03,0.03,0.0,0.0,15.13,7.74,6.8,0.0,0910
53206010,"Cookie, chocolate chip, with raisins",0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79,7.37,0.0,0910
53206050,"Cookie, rich, chocolate chip, with chocolate filling",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.75,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.21,0.0,0.01,0.0,0.0,0.0,1.4,27.78,7.13,0.0,0910
53209000,"Cookie, chocolate, chocolate sandwich or chocolate-coated or striped",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.44,0.0,0910
53209050,"Cookie, chocolate-covered, chocolate sandwich",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,26.32,14.78,0.0,0910
53210910,"Cookie, graham cracker with marshmallow",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.89,0.62,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.41,4.3,8.48,0.0,0910
53216000,"Cookie, coconut and nut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,1.27,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.33,0.0,0.0,0.0,0.0,0.0,2.5,16.94,11.22,0.0,0910
53220020,"Cookie, date bar",0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,6.82,7.44,0.0,0910
53222100,"Cookie, cone shell, ice cream type, brown sugar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,6.07,0.0,0910
53227000,"Cookie, marshmallow pies, non-chocolate coating",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,16.7,9.36,0.0,0910
53233020,"Cookie, oatmeal, with fruit filling",0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.6,2.18,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.08,4.72,0.0,0910
53233030,"Cookie, oatmeal, fat free, with raisins",0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.63,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,0.0,0910
53233500,"Cookie, oat bran",0.28,0.0,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,2.99,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.13,0.0,0910
53234010,"Cookie, peanut butter, with oatmeal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,2.06,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1.45,0.0,0.0,0.0,0.0,0.0,7.87,8.59,8.14,0.0,0910
53243100,"Cookie, rich, all chocolate, with chocolate filling or chocolate chips",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.75,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.21,0.0,0.01,0.0,0.0,0.0,1.4,27.78,7.13,0.0,0910
53245000,"Cookie, vanilla waffle creme",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.51,9.5,0.0,0910
53248000,"Cookie, whole wheat, dried fruit, nut",0.27,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.05,0.0,0.0,0.0,0.0,0.0,12.6,6.18,4.73,0.0,0910
53260150,"Cookie, lemon wafer, lowfat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,6.07,0.0,0910
53510200,"Danish pastry, with nuts",0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,1.47,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1.12,0.0,0.07,0.07,0.0,0.0,7.09,14.49,5.58,0.0,0910
53511500,"Danish pastry, with cheese, fat free, cholesterol free",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,2.37,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.11,0.08,0.0,0.03,0.0,0.12,7.95,0.0,0910
53540000,"Breakfast bar, NFS",0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.97,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,2.99,6.68,6.47,0.0,0910
53540200,"Breakfast bar, cereal crust with fruit filling, lowfat",0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,6.12,6.85,0.0,0910
53540300,Fiber One Chewy Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.97,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,5.95,0.0,0910
53540400,Kellogg's Nutri-Grain Cereal Bar,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,1.21,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,7.72,0.0,0910
53540402,Kellogg's Nutri-Grain Yogurt Bar,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,1.21,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,7.72,0.0,0910
53540404,Kellogg's Nutri-Grain Fruit and Nut Bar,0.26,0.03,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.12,0.1,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.09,0.0,0.08,0.08,0.0,0.0,5.3,0.66,3.82,0.0,0910
53540500,"Breakfast bar, date, with yogurt coating",0.57,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.42,0.89,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.02,0.0,0.02,0.0,4.25,4.0,0.95,0.0,0910
53540600,Milk 'n Cereal bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.0,0.0,0.0,10.76,9.62,0.0,0910
53540700,Kellogg's Special K bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.37,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.02,0.0,0.0,0.0,6.44,0.0,6.79,0.0,0910
53540800,Kashi GOLEAN Chewy Bars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.98,0.07,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.13,0.0,0.18,0.14,0.0,0.0,2.45,3.17,7.75,0.0,0910
53540802,Kashi TLC Chewy Granola Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.82,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,1.86,0.0,0.0,0.0,0.0,0.0,9.78,0.0,3.6,0.0,0910
53540804,Kashi GOLEAN Crunchy Bars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.41,0.0,0.0,0.0,0.0,0.0,2.29,5.17,6.3,0.0,0910
53540806,Kashi TLC Crunchy Granola Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,1.87,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.13,0.0,0.0,0.0,0.0,0.0,12.78,0.0,4.4,0.0,0910
53540900,Nature Valley Chewy Trail Mix Granola Bar,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.02,0.34,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,5.34,0.0,7.61,0.0,0910
53540902,Nature Valley Chewy Granola Bar with Yogurt Coating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,1.35,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.0,7.0,0.21,9.12,0.0,0910
53540904,Nature Valley Sweet and Salty Nut Granola Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.59,0.22,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.23,0.14,0.0,0.0,10.71,4.0,6.31,0.0,0910
53540906,Nature Valley Crunchy Granola Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.07,0.35,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10.21,0.0,6.52,0.0,0910
53541000,Quaker Chewy Granola Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,13.1,0.53,6.23,0.0,0910
53541002,Quaker Chewy 90 Calorie Granola Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,4.02,0.78,6.2,0.0,0910
53541004,Quaker Chewy 25% Less Sugar Granola Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.67,0.0,0910
53541006,Quaker Chewy Dipps Granola Bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.77,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0,5.44,11.28,8.16,0.0,0910
53541200,Meal replacement bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.24,0.0,0.0,0.0,0.0,0.0,7.8,1.14,6.48,0.0,0910
